"254","Armado","550","13/2/2017 23:48:50.489196+00","1","183","9"
"255","**Nuevo tecnico (Tecnoservicio)","-200","20/2/2017 21:13:44.102459+00","1","184","9"
"256","ARMADO","450","20/2/2017 21:13:44.113329+00","1","184","9"
"257","**Nuevo tecnico (Tecnico01)","-200","20/2/2017 22:38:14.470046+00","1","185","19"
"258","MOTOR PARA CAMINADORA","3500","20/2/2017 22:38:14.475689+00","1","185","19"
"259","**Nuevo tecnico (Tecnico01)","-200","21/2/2017 17:18:58.59234+00","1","186","9"
"260","piezas","230","21/2/2017 17:18:58.609957+00","1","186","9"
"261","**Nuevo tecnico (Tecnico01)","-200","21/2/2017 19:43:26.832682+00","1","187","9"
"262","**Nuevo tecnico (FORANEO)","-200","21/2/2017 19:58:51.189207+00","1","188","9"
"263","armado","550","21/2/2017 19:58:51.194834+00","1","188","9"
"264","**Nuevo tecnico (Tecnoservicio)","-200","21/2/2017 22:47:08.296671+00","1","189","9"
"265","ARMADO ","450","21/2/2017 22:47:08.302459+00","1","189","9"
"266","**Nuevo tecnico (Tecnoservicio)","-200","21/2/2017 23:01:28.833877+00","1","190","9"
"267","**Nuevo tecnico (FORANEO)","-200","21/2/2017 23:09:58.937048+00","1","191","9"
"268","**Nuevo tecnico (Tecnoservicio)","-200","22/2/2017 19:16:12.942996+00","1","192","9"
"269","**Icon revision","609","22/2/2017 20:13:17.719995+00","1","193","9"
"270","**Nuevo tecnico (Tecnoservicio)","-200","22/2/2017 20:13:17.723263+00","1","193","9"
"271","**Nuevo tecnico (Tecnoservicio)","-200","22/2/2017 23:07:13.072556+00","1","194","9"
"272","VENTA E INSTALACIPON","1350","22/2/2017 23:07:13.07833+00","1","194","9"
"273","**Nuevo tecnico (FORANEO)","-200","24/2/2017 18:35:07.577094+00","1","195","9"
"274","**Nuevo tecnico (FORANEO)","-200","24/2/2017 21:47:33.516326+00","1","196","9"
"275","ARMADO","500","24/2/2017 21:47:33.522335+00","1","196","9"
"276","**Nuevo tecnico (FORANEO)","-200","24/2/2017 22:40:22.010492+00","1","197","9"
"277","**Nuevo tecnico (FORANEO)","-200","24/2/2017 22:48:19.802226+00","1","198","9"
"278","**Nuevo tecnico (Tecnico01)","-200","27/2/2017 20:21:51.510363+00","1","199","9"
"279","VENTA DE CABLE DE EXTENSION","290","27/2/2017 20:21:51.538713+00","1","199","9"
"280","**Nuevo tecnico (Tecnoservicio)","-200","27/2/2017 20:49:56.15606+00","1","200","9"
"281","**Nuevo tecnico (FORANEO)","-200","1/3/2017 22:26:55.098841+00","1","201","9"
"282","**Nuevo tecnico (LAZARO)","-200","2/3/2017 21:40:16.179252+00","1","202","9"
"283","MTTO","650","2/3/2017 21:40:16.198476+00","1","202","9"
"284","**Nuevo tecnico (LAZARO)","-200","2/3/2017 21:42:23.613123+00","1","203","9"
"285","MTTO","790","2/3/2017 21:42:23.618255+00","1","203","9"
"286","**Nuevo tecnico (LAZARO)","-200","2/3/2017 21:42:28.884715+00","1","204","9"
"287","MTTO","790","2/3/2017 21:42:28.88977+00","1","204","9"
"288","**Nuevo tecnico (FORANEO)","-200","6/3/2017 20:32:06.209502+00","1","205","9"
"289","**Nuevo tecnico (FORANEO)","-200","8/3/2017 17:39:00.271058+00","1","206","9"
"290","**Nuevo tecnico (FORANEO)","-200","10/3/2017 18:57:19.010191+00","1","207","9"
"291","**Nuevo tecnico (Tecnoservicio)","-200","10/3/2017 19:13:22.619088+00","1","208","9"
"292","MANTENIMIENTO","650","10/3/2017 19:13:22.624576+00","1","208","9"
"293","**Nuevo tecnico (FORANEO)","-200","14/3/2017 17:07:08.700953+00","1","209","9"
"294","**Nuevo tecnico (FORANEO)","-200","15/3/2017 20:40:22.640034+00","1","210","9"
"295","**Nuevo tecnico (FORANEO)","-200","15/3/2017 21:03:55.748265+00","1","211","9"
"296","**Nuevo tecnico (FORANEO)","-200","17/3/2017 17:54:23.88212+00","1","212","9"
"297","ARMADO","500","17/3/2017 17:54:23.902136+00","1","212","9"
"298","**Nuevo tecnico (FORANEO)","-200","17/3/2017 17:56:37.019311+00","1","213","9"
"299","ARMADO","500","17/3/2017 17:56:37.025132+00","1","213","9"
"300","**Nuevo tecnico (Tecnoservicio)","-200","17/3/2017 22:46:46.983512+00","1","214","9"
"301","**Nuevo tecnico (Tecnoservicio)","-200","21/3/2017 19:06:57.500851+00","1","215","9"
"302","ARMADO","550","21/3/2017 19:06:57.522304+00","1","215","9"
"303","**Nuevo tecnico (Tecnoservicio)","-200","21/3/2017 19:44:11.72619+00","1","216","9"
"304","REVISION","370","21/3/2017 19:44:11.733555+00","1","216","9"
