"443568","**Cambio de tecnico (VICTOR a RAMIRO)","-200","1/8/2019 22:56:06.138169+00","13","135947","6"
"443567","**Cambio de tecnico (VICTOR a RAMIRO)","-200","1/8/2019 22:55:55.578876+00","13","135661","113"
"443566","**Cambio de tecnico (VICTOR a RAMIRO)","-200","1/8/2019 22:55:45.036421+00","13","135945","6"
"443565","**Cambio de tecnico (VICTOR a RAMIRO)","-200","1/8/2019 22:55:32.716565+00","13","135868","6"
"443564","**Nuevo tecnico (ESPERA_DE_PARTES)","-200","1/8/2019 22:42:53.516567+00","13","135997","99"
"443563","**Orden Icon","609","1/8/2019 22:42:53.513057+00","13","135997","99"
"443562","**Nuevo tecnico (Guadalajara-Zamaniego)","-200","1/8/2019 22:41:14.359471+00","13","135996","6"
"443561","**Orden de armado","333.5","1/8/2019 22:41:14.356136+00","13","135996","6"
"443560","TAPA DE MOTOR","1800","1/8/2019 22:29:55.470184+00","13","135995","113"
"443559","**Nuevo tecnico (tecnico_ausente)","-200","1/8/2019 22:29:55.463668+00","13","135995","113"
"443558","RENTA DE CAMINADORA","3480","1/8/2019 22:11:19.058593+00","13","135994","113"
"443557","**Nuevo tecnico (tecnico_ausente)","-200","1/8/2019 22:11:19.0525+00","13","135994","113"
"443556","**Orden de armado","333.5","1/8/2019 22:11:19.048719+00","13","135994","113"
"443555","**Nuevo tecnico (Irapuato - Sergio Hernandez)","-200","1/8/2019 22:05:10.412399+00","13","135993","6"
"443554","**Orden de armado","333.5","1/8/2019 22:05:10.4095+00","13","135993","6"
"443553","**Nuevo tecnico (Irapuato - Sergio Hernandez)","-200","1/8/2019 22:04:54.354382+00","13","135992","6"
"443552","**Orden de armado","333.5","1/8/2019 22:04:54.351498+00","13","135992","6"
"443551","**Nuevo tecnico (VICTOR)","-200","1/8/2019 22:04:25.022454+00","13","135991","6"
"443550","**Orden de armado","333.5","1/8/2019 22:04:25.019273+00","13","135991","6"
"443549","**Nuevo tecnico (ESPERA_DE_PARTES)","-200","1/8/2019 21:59:37.482398+00","13","135990","99"
"443548","**Orden Icon","609","1/8/2019 21:59:37.478982+00","13","135990","99"
"443547","**Nuevo tecnico (ESPERA_DE_PARTES)","-200","1/8/2019 21:58:02.026122+00","13","135989","99"
"443546","**Orden Icon","609","1/8/2019 21:58:02.022709+00","13","135989","99"
"443545","**Nuevo tecnico (ESPERA_DE_PARTES)","-200","1/8/2019 21:50:02.424963+00","13","135988","99"
"443544","**Icon revision","609","1/8/2019 21:50:02.419694+00","13","135988","99"
"443543","**Nuevo tecnico (Durango - Carlos Salinas)","-200","1/8/2019 21:40:22.172028+00","13","135987","6"
"443542","**Orden de armado","333.5","1/8/2019 21:40:22.169327+00","13","135987","6"
"443541","**Nuevo tecnico (tecnico_ausente)","-200","1/8/2019 21:40:08.938055+00","13","135986","7"
"443540","**Orden de armado","333.5","1/8/2019 21:40:08.934323+00","13","135986","7"
"443539","**Nuevo tecnico (Eduardo)","-200","1/8/2019 21:37:37.094534+00","13","135985","6"
"443538","**Orden de armado","333.5","1/8/2019 21:37:37.091666+00","13","135985","6"
"443537","**Nuevo tecnico (Guadalajara-Zamaniego)","-200","1/8/2019 21:37:33.486593+00","13","135984","6"
"443536","**Orden de armado","333.5","1/8/2019 21:37:33.483406+00","13","135984","6"
"443535","REMADORA ","10120","1/8/2019 21:32:11.319309+00","13","135983","113"
"443534","**Nuevo tecnico (tecnico_ausente)","-200","1/8/2019 21:32:11.312946+00","13","135983","113"
"443533","**Nuevo tecnico (Martin-Coatzacoalcos)","-200","1/8/2019 21:24:12.600151+00","13","135982","6"
"443532","**Orden de armado","333.5","1/8/2019 21:24:12.596148+00","13","135982","6"
"443531","RASURADORA","320","1/8/2019 21:19:43.029475+00","13","135981","113"
"443530","**Nuevo tecnico (tecnico_ausente)","-200","1/8/2019 21:19:43.023228+00","13","135981","113"
"443529","**Nuevo tecnico (VICTOR)","-200","1/8/2019 21:18:04.406403+00","13","135980","113"
"443528","**Orden de armado","333.5","1/8/2019 21:18:04.402875+00","13","135980","113"
"443527","revision","450","1/8/2019 21:02:03.349474+00","13","134424","11"
"443526","revision","450","1/8/2019 21:01:35.938767+00","13","134274","11"
"443525","revision","450","1/8/2019 20:57:45.521713+00","13","135482","11"
"443524","revision","450","1/8/2019 20:56:57.679739+00","13","135604","11"
"443523","revision","450","1/8/2019 20:55:02.943535+00","13","134997","11"
"443522","**Nuevo tecnico (Leon Guanajuato - Julio)","-200","1/8/2019 20:54:53.453151+00","13","135979","7"
"443521","**Orden de armado","333.5","1/8/2019 20:54:53.450173+00","13","135979","7"
"443520","**Nuevo tecnico (VICTOR)","-200","1/8/2019 20:54:46.00021+00","13","135978","99"
"443519","**Orden de armado","333.5","1/8/2019 20:54:45.996375+00","13","135978","99"
"443518","revision","450","1/8/2019 20:51:25.493785+00","13","135392","11"
"443517","revision","450","1/8/2019 20:48:12.306409+00","13","134315","11"
"443516","3 PACK LUBRIGYM","630","1/8/2019 20:48:07.039155+00","13","135977","113"
"443515","**Nuevo tecnico (tecnico_ausente)","-200","1/8/2019 20:48:07.032797+00","13","135977","113"
"443514","**Nuevo tecnico (tecnico_ausente)","-200","1/8/2019 20:41:59.97128+00","13","135976","253"
"443513","revision","450","1/8/2019 20:39:23.035898+00","13","135435","11"
"443512","**Nuevo tecnico (tecnico_ausente)","-200","1/8/2019 20:39:03.380667+00","13","135975","7"
"443511","revision","450","1/8/2019 20:35:24.468918+00","13","135563","11"
"443510","venta de eliptica","16500","1/8/2019 20:34:49.637702+00","13","135846","4"
"443509","**Nuevo tecnico (Leon Guanajuato - Julio)","-200","1/8/2019 20:34:29.254213+00","13","135974","253"
"443508","**Orden de armado","333.5","1/8/2019 20:34:29.251082+00","13","135974","253"
"443507","revision","450","1/8/2019 20:32:41.028228+00","13","135475","11"
"443506","revision","450","1/8/2019 20:22:16.110549+00","13","134899","11"
"443505","**Nuevo tecnico (VICTOR)","-200","1/8/2019 20:20:58.503514+00","13","135973","253"
"443504","**Orden de armado","333.5","1/8/2019 20:20:58.496355+00","13","135973","253"
"443503","revision","450","1/8/2019 20:20:47.270451+00","13","134703","11"
"443502","revision","450","1/8/2019 20:19:40.750729+00","13","134456","11"
"443501","revision","450","1/8/2019 20:17:32.503013+00","13","135295","11"
"443500","buje y tuerca","850","1/8/2019 20:15:19.172755+00","13","129408","11"
"443499","MTTO","1500","1/8/2019 20:14:46.272648+00","13","135682","11"
"443498","MTTO","850","1/8/2019 20:13:43.336577+00","13","135536","11"
"443497","MTTO","850","1/8/2019 20:11:46.254483+00","13","135749","11"
"443496","MTTO","1250","1/8/2019 20:11:19.810521+00","13","135499","11"
"443495","BANDA DE PISO","2880","1/8/2019 20:10:41.625891+00","13","129677","11"
